address,industry,lat,lng,name,phone,place_id,rating,review_count,website
"211 W Fifth Ave, Knoxville, TN 37917, USA",churches,35.9730292,-83.9227798,The Point Church,(865) 765-2217,ChIJ291bW78kXIgRhCTDYfrRdXY,4.6,28,http://thepointknox.com/
"414 W Vine Ave, Knoxville, TN 37902, USA",churches,35.9669475,-83.9217269,Church of the Immaculate Conception,(865) 522-1508,ChIJSbGwSsUXXIgRN8z_RSXA0GA,4.7,107,http://www.icknoxville.org/
"1041 N Central St, Knoxville, TN 37917, USA",churches,35.9802137,-83.928235,Holy Ghost Catholic Church,(865) 522-2205,ChIJy3S9MCsWXIgRBWWSlq_aeUY,4.7,159,http://holyghostknoxville.org/
"201 3rd Ave Third Floor, Knoxville, TN 37917, USA",churches,35.9767594,-83.92264540000001,Central United Methodist Church,(865) 524-1659,ChIJGbXdi9IXXIgRsTb0gaCKcQ8,4.6,57,https://knoxcentralumc.org/
"125 W Jackson Ave #1157, Knoxville, TN 37902, USA",churches,35.9701062,-83.9193798,Awaken Old City Church,(865) 250-3794,ChIJF9udAtIXXIgRB-_728rg4Tc,4.9,23,https://awakendowntown.com/
"815 N Broadway, Knoxville, TN 37917, USA",churches,35.9790056,-83.9240509,Broadway Baptist Church,(865) 524-2575,ChIJnR4qLS0WXIgRLco3ibSJXQg,4.7,18,http://www.broadwaybaptistknoxville.com/
"1026 Kenyon St, Knoxville, TN 37917, USA",churches,35.9878228,-83.92219,Knoxville Connect Church,(865) 851-7827,ChIJj7pWJQ8XXIgRtkDcr5HS1Qs,4.9,18,https://knoxconnect.org/
"100 W Fifth Ave, Knoxville, TN 37917, USA",churches,35.9731332,-83.921204,All Souls Church,(865) 214-6682,ChIJJWCL-8QXXIgRt3hW118XOt8,4.8,10,http://allsoulsknoxville.com/
"217 W Oldham Ave, Knoxville, TN 37917, USA",churches,35.9836064,-83.9350283,North Knoxville Baptist Church,(865) 525-8677,ChIJP8ISGIE9XIgRFO6enpP-BvM,4.7,29,https://www.northknoxbc.com/
"520 College St, Knoxville, TN 37921, USA",churches,35.9670601,-83.9371956,Rogers Memorial Baptist Church,(865) 523-2334,ChIJgy1qZGM9XIgRYgKTflQ_AW0,4.9,21,http://rogersmemorialbc.org/
"544 N Broadway, Knoxville, TN 37917, USA",churches,35.9737491,-83.923557,St. John's Lutheran Church,(865) 523-3330,ChIJwxH6J9IXXIgRDxWABUpnBzw,4.6,52,http://www.sjlcknox.org/
"1620 N Central St, Knoxville, TN 37917, USA",churches,35.9856899,-83.9337024,Emerald Avenue United Methodist,(865) 523-7150,ChIJz0EmN4c9XIgR31q6jJqeHx8,4.6,67,http://www.emeraldaveumc.org/
"1801 Western Ave, Knoxville, TN 37921, USA",churches,35.967039,-83.9400617,Eternal Life Harvest Center,(865) 971-1988,ChIJNV6iAmU9XIgR0tYqQ3usXZ8,4.8,46,https://elhc.life/
"1524 Vermont Ave, Knoxville, TN 37921, USA",churches,35.9778825,-83.9495183,West Side Baptist Church,(865) 525-9428,ChIJ0we9THQ9XIgRlkPAu7imPT8,5,17,
"1524 Western Ave, Knoxville, TN 37921, USA",churches,35.9654993,-83.9347217,Second United Methodist Church,(865) 524-1689,ChIJE497smM9XIgRRPDkoi3A3lE,4.6,18,https://secondumc.org/
"1101 N Broadway, Knoxville, TN 37917, USA",churches,35.9825503,-83.9232268,St. James Episcopal Church,(865) 523-5687,ChIJAY40pS0WXIgRJZNA1DASGeE,4.7,62,https://stjamesknox.org/
"802 Virginia Ave, Knoxville, TN 37921, USA",churches,35.9818718,-83.9418191,Grove City Baptist Church,(865) 521-5070,ChIJvWLb24I9XIgRcFxNx_FRltE,4.6,13,
"1502 Beaumont Ave, Knoxville, TN 37921, USA",churches,35.97400090000001,-83.9454464,Beaumont Avenue Baptist Church,(865) 523-1488,ChIJ_1BGJnE9XIgRCUSJoFuINCQ,4.5,17,
"1455 W 4th Ave, Knoxville, TN 37921, USA",churches,35.9731739,-83.93713230000002,Greater Bush Grove Baptist Church,(865) 546-0598,ChIJZ-GeC3w9XIgRx2BUULFhz40,4.6,14,
"510 E Oklahoma Ave, Knoxville, TN 37917, USA",churches,35.9862467,-83.9251823,Glen Oak Missionary Baptist,(865) 637-4976,ChIJTQfm6i4WXIgRYeye8FQpARw,4.8,22,http://glenoakbaptist.com/
"1207 N Broadway, Knoxville, TN 37917, USA",churches,35.9843365,-83.922849,First Lutheran Church and School,(865) 524-0308,ChIJHy3KCi4WXIgRhgK8fRtjNNQ,4.9,25,http://firstknoxville.org/
"211 W Fifth Ave, Knoxville, TN 37917, USA",churches,35.9730292,-83.9227798,Ignition Church,(865) 309-4468,ChIJ3___w9wXXIgR3G--4gE90QM,4.6,10,
"828 Tulip Ave., Knoxville, TN 37921, USA",churches,35.9665992,-83.9299516,Redeemer City Church,(813) 695-6891,ChIJrXBt1bkXXIgRtAvCQQ4LJYU,4.8,16,https://redeemercity.church/
"201 Bernard Ave, Knoxville, TN 37917, USA",churches,35.9763005,-83.9280862,Northside Baptist Church,(865) 522-1695,ChIJZy4XXtQXXIgRjES9iIwu4u0,4.8,5,http://northsideknox.com/
"907 University Ave, Knoxville, TN 37921, USA",churches,35.9726146,-83.9335929,Water Angel Ministries INC.,(865) 524-5194,ChIJB4ZAvH09XIgRjmnyjeljK_g,4.6,78,http://www.waterangelministries.com/
"111 E Columbia Ave, Knoxville, TN 37917, USA",churches,35.9880036,-83.9370029,Oakwood Baptist Church,(865) 524-7548,ChIJM9ndhoY9XIgRUjLwfAKTnvA,4.7,10,https://obcknox.org/
"309 Deaderick Ave, Knoxville, TN 37921, USA",churches,35.9681904,-83.93425189999999,Children of God Ministries,(865) 985-2307,ChIJAdpf0GI9XIgRFDxb4vUgy5M,4.8,19,http://www.childrenofgodministries.org/
"1837 Brandau St, Knoxville, TN 37921, USA",churches,35.9676885,-83.94586439999999,College Hill Seventh-day Adventist Church,(865) 524-1424,ChIJDfUzRG49XIgROZE7fYDE5ug,4.5,15,https://www.collegehillsda.org/
"1324 Tennessee Ave, Knoxville, TN 37921, USA",churches,35.9807102,-83.9513046,Tennessee Avenue Baptist Church,(865) 525-7974,ChIJwVa31589XIgRpFM3lObeY8M,4.3,9,
"728 Burgess Ave, Knoxville, TN 37921, USA",churches,35.9737655,-83.933725,Elm Street Baptist Church,(865) 525-1064,ChIJPSsW3X09XIgRDV2tLHTibiA,5,1,
"923 W Baxter Ave, Knoxville, TN 37921, USA",churches,35.975415,-83.9377906,New Victory Baptist Church,,ChIJsTLWTnk9XIgR7XW7qZWEByI,5,3,
"207 Hinton Ave, Knoxville, TN 37917, USA",churches,35.9785525,-83.9301294,Hinton Street Bible Methodist Church,(865) 687-6965,ChIJ5SaGO9UXXIgRqo37PZU4dXk,4.8,5,
"424 E Oldham Ave, Knoxville, TN 37917, USA",churches,35.9882088,-83.92928599999999,Faith Southern Methodist Church,,ChIJ-Vcs-igWXIgRDn26RQnp0R0,4,1,
"1719 Reynolds St, Knoxville, TN 37921, USA",churches,35.9696856,-83.94647479999999,Wesley House Community Center,(865) 524-5494,ChIJrwFsIHw9XIgRcpiKXz8HQT4,4.6,184,https://www.wesleyhouseknox.org/
"1328 Massachusetts Ave, Knoxville, TN 37921, USA",churches,35.9800559,-83.95047129999999,Massachusetts Avenue Church,(865) 546-0580,ChIJZZYXgnU9XIgRcXu80pjzEkI,5,3,
"3622 Kingston Pike, Knoxville, TN 37919, USA",churches,35.9459948,-83.9631716,"First Church of Christ, Scientist & Christian Science Reading Room",(865) 637-4570,ChIJeXYlITMjXIgRYDGMfwYGZc0,3.4,5,http://www.christianscienceknoxville.org/
"3307 Pilkay Rd NW, Knoxville, TN 37919, USA",churches,35.9523077,-83.9695345,N.L. Inc. Churh Of God In Christ,(865) 361-3386,ChIJ61QPhSY9XIgRv6px5sUeN5c,5,1,
"211 Harriet Tubman St, Knoxville, TN 37915, USA",churches,35.9747218,-83.9089149,Overcoming Believers Church,(865) 633-9050,ChIJsdvLHVEWXIgRqRPdo9YAWk8,4.6,125,http://www.overcomingbelieverschurch.org/
"620 State St, Knoxville, TN 37902, USA",churches,35.9642017,-83.91579329999999,Knoxville First Presbyterian Church,(865) 546-2531,ChIJGbhjnsYXXIgR2msJ9n_1Byo,4.5,31,http://www.fpcknox.org/
"1601 Dandridge Ave, Knoxville, TN 37915, USA",churches,35.9705833,-83.9056167,Mt Olive Baptist Church,(865) 524-1601,ChIJX4CYJbEXXIgRkpbUmj0DxgY,4.5,28,https://mountoliveknox.org/
"2204 Linden Ave, Knoxville, TN 37917, USA",churches,35.9804801,-83.89950189999999,Gods Place,(865) 637-7000,ChIJxdi4oXk9XIgRI2HBpNXzljg,4.5,36,https://www.facebook.com/godsplacechurch/
"2500 E 5th Ave, Knoxville, TN 37914, USA",churches,35.9857785,-83.89694960000001,Fifth Avenue Baptist Church,(865) 522-6188,ChIJsdvLHVEWXIgR03Zahch2Y2A,4.3,14,
"2714 Martin Luther King Jr Ave, Knoxville, TN 37914, USA",churches,35.9873903,-83.889189,Payne Avenue Missionary Baptist Church,(865) 524-7234,ChIJbwPND_gWXIgReNiGGds1ha8,4.7,26,http://www.payneave.com/
"2137 Martin Luther King Jr Ave, Knoxville, TN 37915, USA",churches,35.9772382,-83.9006086,Tabernacle Baptist Church,(865) 524-2034,ChIJDaAcprIXXIgRL2vj-HG50TI,4.8,36,https://mytabernacle.net/
"1807 Dandridge Ave, Knoxville, TN 37915, USA",churches,35.9724745,-83.90119609999999,Mt Calvary Baptist Church,(865) 524-5912,ChIJBUCx9bEXXIgRdVj8A57-ei0,4.7,40,https://mtcalvaryknox.com/
"2700 E Magnolia Ave, Knoxville, TN 37914, USA",churches,35.9882202,-83.89165129999999,Magnolia Avenue United Methodist Church,(865) 524-3644,ChIJIYCGiFcWXIgRnv5VJmjDVHY,4.5,30,
"2342 Louise Ave, Knoxville, TN 37915, USA",churches,35.9805962,-83.8945044,St Paul Baptist Church,(865) 524-7095,ChIJhz_bYlQWXIgRTRFfdYakm7g,4.8,18,http://www.stpaulknoxville.com/
"2460 Parkview Ave, Knoxville, TN 37914, USA",churches,35.98331590000001,-83.8944788,Bethel AME Church,(865) 444-1159,ChIJG7ppqVYWXIgRBAYk8It5Fco,4.8,17,http://www.bethelameknox.org/
"2041 Bethel Ave, Knoxville, TN 37915, USA",churches,35.9763721,-83.89662919999999,New Salem Baptist Church,(865) 522-4212,ChIJ5XMGwqwXXIgRce1Z8J_DoEM,4.9,10,
"729 S Cherry St, Knoxville, TN 37914, USA",churches,35.9812298,-83.888967,Church of God Sanctified,(865) 524-4491,ChIJK4P1Zf8WXIgR6Jq3-u0vKro,4.7,14,
"2084 Dandridge Ave, Knoxville, TN 37915, USA",churches,35.972006,-83.8931484,Lennon Seney United Methodist Church,(865) 524-0289,ChIJ3_OjZKkXXIgRl6McuwY9kpE,4.8,14,
"1531 Wilder Pl, Knoxville, TN 37915, USA",churches,35.9699256,-83.891004,Wilder Baptist Church,(865) 523-1081,ChIJuxXjx6kXXIgRvL09bWUoXhM,4.4,10,
"1912 E 5th Ave, Knoxville, TN 37917, USA",churches,35.9804879,-83.9052651,Greater Ebenezer Baptist Church,(865) 200-4715,ChIJpYLHhEwWXIgR8QqvuOBU4es,4.8,8,
"1723 Washington Ave, Knoxville, TN 37917, USA",churches,35.9841755,-83.9084371,Peace and Goodwill Missionary Baptist Church,(865) 522-4794,ChIJa3GEeEkWXIgR5iz7aTF2-Wk,4.9,12,
"2341 Jefferson Ave, Knoxville, TN 37917, USA",churches,35.9854512,-83.90125719999999,Linden Baptist Church,,ChIJ3Up7da8XXIgRCdhz0jHeHAE,5,3,
"2250 Martin Luther King Jr Ave, Knoxville, TN 37915, USA",churches,35.9794051,-83.8972254,St John Baptist Church,(865) 524-8873,ChIJw3H8rlQWXIgRZGAB6xb9BGw,4,12,
"Knoxville, TN 37915, USA",churches,35.9759164,-83.893794,Greenway Baptist Church,,ChIJJ9WSbKsXXIgR--Rk9OsEEEs,5,1,
"2537 Selma Ave, Knoxville, TN 37914, USA",churches,35.9819534,-83.88991879999999,Mattie E Coleman Memorial Church,(865) 524-0681,ChIJ_yNx91UWXIgRpPiVBM3ssWo,5,1,
"2625 Martin Luther King Jr Ave, Knoxville, TN 37914, USA",churches,35.9861857,-83.89039989999999,New Beginnings Christian Community Fellowship,(865) 247-7698,ChIJAQDMz1cWXIgRfr798KrwPVk,5,2,http://www.newbeginningsknoxville.com/
"1932 Woodbine Ave, Knoxville, TN 37917, USA",churches,35.9820682,-83.90455469999999,Central Church of Christ,(865) 522-3710,ChIJ0dl5aUwWXIgRXszxezibSiw,3.7,6,http://centralknox.churchofchrist.info/
"600 S Chestnut St, Knoxville, TN 37914, USA",churches,35.9808579,-83.8905401,St. Luke's Episcopal Church,(865) 522-4244,ChIJhUuDmlUWXIgRrhc8CwBuK1g,4.5,18,https://www.stlukesknox.org/
"3501 Mt Dr, Knoxville, TN 37914, USA",churches,35.9893354,-83.86991929999999,Mt Avenue Church of God,(865) 525-2911,ChIJrZkgRugWXIgRCp3p6GcclrA,5,2,
"2714 Brooks Ave, Knoxville, TN 37914, USA",churches,35.9785179,-83.8786872,Mt Zion Baptist Church,(865) 522-2715,ChIJLbO0veIWXIgRVbRH6MEqQAI,4.9,15,https://mtzionknox.org/
"2650 Boyds Bridge Pike, Knoxville, TN 37914, USA",churches,35.9792572,-83.8807806,Community Evangelistic Church,(865) 525-1589,ChIJsyFg8PwWXIgR4zF4H2qcDnQ,4.7,17,
"3618 Delrose Dr, Knoxville, TN 37914, USA",churches,35.9833134,-83.86347409999999,Riverview Baptist Church,,ChIJ7wb0dtwWXIgR0IoilfM0oEk,4.7,10,http://rvbcknox.com/
"2530 Riverside Dr, Knoxville, TN 37914, USA",churches,35.9700572,-83.8793791,Marble Hill Church,(865) 524-5061,ChIJ_dpkygQXXIgR8u51NZDmvwI,4.4,10,
"3800 McDonald Dr, Knoxville, TN 37914, USA",churches,35.9880123,-83.8634336,Mc Donald Drive Church of Christ,(865) 524-0161,ChIJmattWsMWXIgR5XiDpcPlhq0,5,7,http://mcdonalddrivecoc.org/
"2744 Selma Ave, Knoxville, TN 37914, USA",churches,35.9850888,-83.8853955,Logan Temple AME Zion Church,,ChIJ92U_cfkWXIgRVlqVRZbR4A4,4.2,16,https://m.facebook.com/logantempleministries/?ref=page_internal&mt_nav=0
"2409 E Magnolia Ave, Knoxville, TN 37917, USA",churches,35.98379250000001,-83.8981987,New Mount Calvary Baptist Church,(865) 522-3575,ChIJJ82BhVEWXIgRL9wFbtNbu5I,5,1,
"819 Houston St, Knoxville, TN 37914, USA",churches,35.9845903,-83.8820944,Living Word Baptist Church,(865) 673-4880,ChIJ9xyXpfsWXIgRBqU1AEHFqnI,5,1,
"5637 Strawberry Plains Pike, Knoxville, TN 37914, USA",churches,35.9816235,-83.81987219999999,A Church Called Home,(865) 643-8900,ChIJlXZ6ugIRXIgRd4Iu5Kkxilk,4.8,66,http://churchcalledhome.com/
"2301 Thorngrove Pike, Knoxville, TN 37914, USA",churches,35.9701994,-83.8367566,Sand Branch Global Methodist,(865) 523-6632,ChIJF5P2B9oQXIgRwvyHYF8pblM,4.6,14,http://archives.umc.org/Directory/ChurchDetails.asp?FAC=39104
"5011 Strawberry Plains Pike, Knoxville, TN 37914, USA",churches,35.97724970000001,-83.84178,Ramsey Heights Baptist Church,,ChIJUyMchykRXIgREPgne-HAhyQ,4.7,16,http://www.ramseyheights.worthyofpraise.org/
"2301 Thorngrove Pike, Knoxville, TN 37914, USA",churches,35.9701738,-83.8367143,Sand Branch United Methodist Church - Food Distribution Center,(865) 523-6632,ChIJj_fyB9oQXIgR28pZLZgYKfk,5,1,
"405 Black Oak Dr, Knoxville, TN 37912, USA",churches,36.0130073,-83.9855787,Black Oak Heights Baptist Church,(865) 689-5397,ChIJ93DYlzo8XIgRkgNBr95VC9o,4.7,106,http://www.bohbc.org/
"701 Merchant Dr, Knoxville, TN 37912, USA",churches,36.006825,-83.9782298,Wallace Memorial Baptist Church,(865) 688-4343,ChIJQ_X_jjQ8XIgRLjvjOhQ2Ngk,4.6,55,http://www.wallaceknox.com/
"3020 Walridge Rd, Knoxville, TN 37921, USA",churches,35.9899536,-84.00365169999999,Walridge Baptist Church,(865) 274-3564,ChIJPaW-i2Q8XIgRQ3astiu6v0M,4.8,31,http://www.walridgebaptistchurch.com/
"4110 Central Ave Pike, Knoxville, TN 37912, USA",churches,36.0029829,-83.95841159999999,Christus Victor Lutheran Church,(865) 687-6622,ChIJPX2VrcA9XIgRMGjC1PcxN2s,4.8,23,http://www.cvlcknox.org/
"4810 Rowan Rd, Knoxville, TN 37912, USA",churches,36.013335,-83.96068799999999,Inskip Baptist Church,(865) 689-5416,ChIJD3w20sQ9XIgR5tuJLwzZPlk,4.8,46,https://www.inskipbaptistchurch.org/
"5320 Pleasant Ridge Rd, Knoxville, TN 37912, USA",churches,35.98987899999999,-83.99761199999999,Northwest Church of God,(865) 523-7288,ChIJnT5dFmc8XIgR8cupyzXtg3U,5,19,http://www.northwestchurchknoxville.com/
"4218 Central Ave Pike, Knoxville, TN 37912, USA",churches,36.0037104,-83.9605747,Bookwalter United Methodist Church,(865) 689-3349,ChIJi52MX8c9XIgR0iwOoGAmZ9M,5,20,http://www.bookwalter-umc.org/
"2110 Merchant Dr, Knoxville, TN 37912, USA",churches,35.9972293,-83.99156359999999,Norwood United Methodist Church,(865) 687-1620,ChIJv30xokM8XIgR7FmEv4mwqpI,4.7,18,https://www.facebook.com/NorwoodUmcPumpkinPatch
"2110 Merchant Dr, Knoxville, TN 37912, USA",churches,35.9971798,-83.9915752,Grace Christian Church Slavic Church,(865) 333-2050,ChIJPdR_Cqk9XIgR414vWABL_mg,4.9,34,https://www.knoxvillegrace.org/
"6125 Lacy Rd, Knoxville, TN 37912, USA",churches,36.0111439,-83.9990953,Ridgeview Baptist Church,(865) 688-8822,ChIJd-22uBY8XIgRdz4TJQ33qDw,4.5,31,http://www.ridgeviewbaptistchurch.com/
"1705 Merchant Dr, Knoxville, TN 37912, USA",churches,36.0008141,-83.9872929,Village Church,,ChIJvb1QV0Y8XIgR6R1vIY1Rhs8,4.6,14,http://villagechurchknox.org/
"124 E Inskip Dr, Knoxville, TN 37912, USA",churches,36.0099232,-83.9635089,Berea Baptist Church,(865) 689-2225,ChIJsydhicU9XIgRldo0SWpRwqY,4.9,19,http://www.bereabc.org/
"1411 Lantana Ln NW, Knoxville, TN 37912, USA",churches,35.9901186,-83.9685604,Cornerstone Christian Church,(865) 673-3220,ChIJAyRNZ649XIgRsCRMx8Ey7nk,5,13,https://www.cccknoxville.org/
"1921 Sunny Ln, Knoxville, TN 37912, USA",churches,35.9899014,-83.9839212,St Mary Coptic Orthodox Church,(865) 582-3000,ChIJq6qq6sQXXIgRxzEa7SWjnhM,4.8,25,http://www.stmaryco.org/
"1725 Wilson Rd, Knoxville, TN 37912, USA",churches,35.991001,-83.9736382,Norwood Baptist Church,(865) 387-3774,ChIJA7GJOa09XIgRproPHcP2Cj8,4.5,10,https://norwoodbaptist.church/
"2614 Merchant Dr, Knoxville, TN 37912, USA",churches,35.9931507,-83.99703009999999,Northwest Baptist Church,(865) 525-7765,ChIJ41W-imc8XIgRCU-2SQBJXws,4.7,7,http://www.nwbcknoxville.com/
"4206 Central Ave Pike, Knoxville, TN 37912, USA",churches,36.0035574,-83.9596315,Gospel Hope Church,(865) 622-7932,ChIJY73tWgA9XIgRS3OMlh8Rp7Q,4.8,19,http://gospelhopeknox.com/
"3220 Sherman St, Knoxville, TN 37921, USA",churches,35.9837002,-83.96287439999999,Lomax Temple AME Zion Church,(865) 329-1113,ChIJ6UuDy6c9XIgRkbWyxghySb0,4.7,13,
"6700 Jubilee Center Way, Knoxville, TN 37912, USA",churches,36.0150898,-84.0094665,Local Church Knoxville,(865) 264-9902,ChIJpd_DxKA9XIgRFPc_uFSPtNU,5,10,https://www.localchurchknox.com/
"5401 Tiffany Ln, Knoxville, TN 37912, USA",churches,35.9983089,-83.9920959,Amazing Church International,(865) 365-8500,ChIJPSboyiMWXIgRcvk7eSNTxZA,4.3,10,http://www.myamazingchurch.org/
"1416 Breda Dr, Knoxville, TN 37918, USA",churches,36.0066124,-83.9441501,Park West Church Dutch Valley Campus,(865) 688-8711,ChIJIwamuO09XIgRW-KtB_2K4nU,4.7,30,
"830 Chickamauga Ave, Knoxville, TN 37917, USA",churches,36.0004906,-83.932991,Lincoln Park Baptist Church,(865) 687-5451,ChIJ1UMjvoo9XIgRd-xIsBz_P9o,4.6,23,http://www.lpbcknox.com/
"2206 Tecoma Dr, Knoxville, TN 37917, USA",churches,36.0087282,-83.9205166,Arlington Church of Christ,(865) 523-1764,ChIJzaSVYhAWXIgRd3F6ofJ80pY,4.8,29,http://www.arlingtonchurchofchrist.org/
"909 Dutch Valley Dr, Knoxville, TN 37918, USA",churches,36.0088538,-83.9477888,Dutch Valley Baptist Church,(865) 688-3932,ChIJzVJLNek9XIgRg0meyPMnImE,5,19,
"1700 Washington Pike, Knoxville, TN 37917, USA",churches,35.9975879,-83.9185691,Radiance Church,(865) 415-2919,ChIJnaDhVjwWXIgRrDz-_HVcLDU,4.6,24,http://www.radianceknox.com/
"401 Cedar Ave, Knoxville, TN 37917, USA",churches,35.9977404,-83.9413472,Outreach Baptist Church,(865) 337-7431,ChIJtcl-lY09XIgRlPb7nCv6Wqk,4.8,13,
"1928 Fairmont Blvd, Knoxville, TN 37917, USA",churches,36.0056505,-83.9217534,Slavic Gospel Church,,ChIJV1NFl30WXIgRS-OO-uawZyo,4.8,35,
"217 Hiawassee Ave, Knoxville, TN 37917, USA",churches,35.9976183,-83.94674619999999,First Baptist Church of Roseberry City,(865) 548-6005,ChIJ3zcP65M9XIgR18ws8IiD2Tc,4.9,15,https://roseberrycity.com/
"4701 Central View Rd, Knoxville, TN 37912, USA",churches,36.00564019999999,-83.9682497,Central View Baptist Church,,ChIJC-useMk9XIgRnTExro9B16o,4,6,
"334 E Burwell Ave, Knoxville, TN 37917, USA",churches,35.9931461,-83.9375357,Oakwood United Methodist Church,(865) 523-8948,ChIJO1OCK489XIgRbni02x_s4Hw,4.7,6,
"3120 Pershing St, Knoxville, TN 37917, USA",churches,35.9989668,-83.9367071,Lincoln Park United Methodist,(865) 525-2725,ChIJ48L4dos9XIgRhl92NsORBJE,4.3,6,http://www.lincolnparkmethodist.org/
"546 College St, Knoxville, TN 37921, USA",churches,35.9673742,-83.9374323,Clinton Chapel AME Zion Church,(865) 522-1057,ChIJbxxPnGQ9XIgRDp5ZT-Yy8ww,4.4,7,
"2507 Mineral Springs Ave B, Knoxville, TN 37917, USA",churches,36.0159014,-83.9199117,Holston Center for Wellbeing,(865) 692-2390,ChIJ_3uKV4AXXIgRPwmjxV5z2ww,,,https://www.holston.org/holston-center-for-wellbeing
"Knoxville, TN 37917, USA",churches,35.9950688,-83.9478027,Roseberry Church,,ChIJMSoWNJE9XIgRpOvI-DDtSBM,4.4,5,
"217 W Oldham Ave, Knoxville, TN 37917, USA",churches,35.9837678,-83.9351635,Christ Community Church,(615) 854-6930,ChIJY9owIdk9XIgR-EyrvVXeNEs,5,3,https://cccknox.com/
"1210 Heiskell Ave, Knoxville, TN 37921, USA",churches,35.9886928,-83.9560233,Light Mission Pentecostal Church,,ChIJ81wbrKM9XIgRIWspDiGgD_Y,4.3,3,
"2311 Fine Ave, Knoxville, TN 37917, USA",churches,35.9961318,-83.91102,City View Baptist Church,(865) 522-2364,ChIJ48xRXj8WXIgRdnoAeXUlJl0,4.6,27,http://www.cityview-knox.org/
"2800 Fairview St, Knoxville, TN 37917, USA",churches,36.0014616,-83.9169027,Fairview Trinity Church,(865) 522-1774,ChIJF3uxERYWXIgRaDfavoVQ7SU,4.7,14,https://www.fairviewtrinity.com/
"2329 Prosser Rd, Knoxville, TN 37914, USA",churches,36.0085531,-83.8927583,Berean Bible Church,(865) 522-2374,ChIJ9ammKmMWXIgRA5RWogqIJY4,5,25,http://www.berean.church/
"3839 Buffat Mill Rd, Knoxville, TN 37914, USA",churches,36.01576430000001,-83.8887769,Knoxville Baptist Tabernacle,(865) 524-7317,ChIJiZW7DFEWXIgRbj7UoyJBKsE,3.6,40,http://www.knoxvillebaptisttabernacle.com/
"2241 Washington Pike, Knoxville, TN 37917, USA",churches,36.001123,-83.9138054,Washington Pike United Methodist,(865) 523-0603,ChIJG9h2KD4WXIgRRyWSjq7vxrY,4.5,25,http://www.washingtonpikeumc.org/
"1706 Cecil Ave, Knoxville, TN 37917, USA",churches,35.9924455,-83.915736,Soul Harvest Church of God,(865) 454-3261,ChIJJ2-MeDkWXIgRiQJG2oz8Gwc,4.7,12,https://churchofgod.org/church_locator/churches.php?int_cur_position=310&mode=citystate_search&searchtext=&state=TN
"2504 Cecil Ave, Knoxville, TN 37917, USA",churches,35.9963864,-83.9068696,New Hope Missionary Baptist Church,(865) 522-1267,ChIJAVdGa0EWXIgRx8DVLWZzZbU,4.5,20,
"1701 Gillespie Ave, Knoxville, TN 37917, USA",churches,35.9902308,-83.91405499999999,Gillespie Avenue Baptist Church,(865) 524-5852,ChIJw35OxTkWXIgRFbSugYP7qQ0,4.5,11,http://gabcknox.org/
"2216 Prosser Rd, Knoxville, TN 37914, USA",churches,36.0064998,-83.8884137,Emmanuel Assembly of God,(865) 523-8444,ChIJj0aEx4kWXIgRFzQQJsPGQBM,4.8,18,http://www.emmanuelag.com/
"2121 Hoitt Ave, Knoxville, TN 37917, USA",churches,35.9932606,-83.90999029999999,Hoitt Avenue Baptist Church,,ChIJP12VbkcWXIgRuM7lB8HIJmw,4.5,13,http://www.hoittavebc.org/
"2901 Fairway Dr NE, Knoxville, TN 37917, USA",churches,36.0119583,-83.89897979999999,North Hills Baptist Church,,ChIJs42-v3oWXIgR1wEukrhSvz0,5,7,
"3214 Forestdale Ave, Knoxville, TN 37917, USA",churches,36.0111533,-83.90287,Forestdale Baptist Church,(865) 659-6360,ChIJ27eVLHAWXIgRxF7xIX77wcw,4.2,12,https://forestdalebaptistchurchkt.com/forestdale-baptist-church
"2646 Jefferson Ave, Knoxville, TN 37914, USA",churches,35.9903454,-83.8950571,Grace Bible Baptist Church,(865) 637-8954,ChIJ5ea0JloWXIgR2p3fGawYRAY,3.8,26,https://www.gbbc.us/
"3716-3726 Walker Blvd, Knoxville, TN 37917, USA",churches,36.0059202,-83.92585199999999,Guiding Hands Baptist Church,,ChIJR2h2WxkWXIgR2ghimWjaT4A,4.1,7,
"908 Bluff Ave, Knoxville, TN 37917, USA",churches,35.9907851,-83.9240627,Bethany Baptist Church,(865) 522-1004,ChIJNy-pgiUWXIgR44GVJFUEzZk,3.8,4,https://mybethanybc.com/
"2974 Cecil Ave, Knoxville, TN 37917, USA",churches,36.0010872,-83.89736429999999,Mountain View Baptist Church,(865) 525-4192,ChIJp4a3oWcWXIgRwl9P3m4mtAo,5,3,
"2547 Washington Ave, Knoxville, TN 37917, USA",churches,35.9893631,-83.8983212,True Vine Baptist Church,(865) 522-7794,ChIJgcomhVoWXIgRAhX17LppOPA,5,3,http://www.truevinemissionarybc.com/
"2505 Washington Pike, Knoxville, TN 37917, USA",churches,36.0035772,-83.91091709999999,Harvest Christian Fellowship,(865) 637-1295,ChIJo2c01BQWXIgRH1iR_RPIdlA,4.8,33,http://www.hcfknox.com/
"4113 Holston Dr, Knoxville, TN 37914, USA",churches,36.0012356,-83.8728459,Honey Rock Victorious Church,(865) 541-6111,ChIJ47goQpMWXIgR5Iv5DeptrZY,4.6,84,https://www.hrvci.org/
