address,industry,lat,lng,name,phone,place_id,rating,review_count,website
"401 Hotel Rd, Knoxville, TN 37918, USA",insurance_agents,36.0375057,-83.9344606,"CL Butcher Insurance Agency, LLC",(865) 689-5482,ChIJa44ash0-XIgRccbrgI3xTL0,5,16,http://www.clbutcher.com/
"5038 N Broadway St, Knoxville, TN 37918, USA",insurance_agents,36.0313196,-83.92922709999999,"Nationwide Insurance: The Yates Agency, Inc.",(865) 689-6111,ChIJJXj0q_kVXIgR3bLHNS2FoLs,4.3,13,https://agency.nationwide.com/tn/knoxville/37918/the-yates-agency-inc
"2904-A Tazewell Pike A, Knoxville, TN 37918, USA",insurance_agents,36.0233542,-83.92369479999999,Goosehead Insurance - Amanda & Jonah Riggs,(865) 381-9729,ChIJKVx93lMVXIgR_eEjhaD2LyM,4.9,16,https://www.goosehead.com/agents/tn/knoxville/amanda-and-jonah-riggs?utm_source=google&utm_medium=organic_search&utm_campaign=yext
"4883 N Broadway St Ste 111, Knoxville, TN 37918, USA",insurance_agents,36.027223,-83.92977110000001,Brent Bell: Allstate Insurance,(865) 689-6880,ChIJSa3BI_8VXIgReQqsj53E-98,4.4,69,https://agents.allstate.com/brent-bell-knoxville-tn.html?utm_source=GMB&utm_medium=Website
"5320 N Broadway St, Knoxville, TN 37918, USA",insurance_agents,36.0363178,-83.9317837,Commercial Bank Insurance,(865) 686-4701,ChIJXzp01_cVXIgRY_wexIjT1sQ,5,2,https://www.cbtn.com/#/personal-insurance
"4704 N Broadway, Knoxville, TN 37918, USA",insurance_agents,36.024303,-83.92600250000001,Penny Kleinschmidt - State Farm Insurance Agent,(865) 688-5072,ChIJdZubEf0VXIgRGQENBeeQLG8,4.9,325,https://www.pennysue.com/
"116 Lynnwood Dr, Knoxville, TN 37918, USA",insurance_agents,36.0358795,-83.9301101,"Carrier Financial & Insurance Services, LLC",(865) 687-6394,ChIJ040lsPcVXIgRFcPvF2pCITA,5,4,http://carrierfis.com/
"3028 Tazewell Pike, Knoxville, TN 37918, USA",insurance_agents,36.0265283,-83.9221103,Shelter Insurance - Tyler Mascia,(865) 687-7701,ChIJp7fgMVIVXIgRqbd7F3esTiQ,5,7,https://www.shelterinsurance.com/CA/agent/TMASCIA
"3217 Garden Dr STE 2, Knoxville, TN 37918, USA",insurance_agents,36.0414005,-83.9286724,CrossLink SR22 Insurance Tennessee,(865) 378-5546,ChIJU_xJDkcVXIgR6fjcv4NYRYM,4.6,8,
"5352 N Broadway St #201, Knoxville, TN 37918, USA",insurance_agents,36.0372918,-83.9309926,Broadway Title Inc LLC,(865) 281-2120,ChIJL0VZO_YVXIgRBQxnnR9pGj0,4.4,52,http://www.broadwaytitleinctn.com/
"3224 Greenway Dr, Knoxville, TN 37918, USA",insurance_agents,36.0270641,-83.9090863,Knoxville Insurance Agency,(865) 855-9654,ChIJ_26lFfEVXIgR_ub_02WpF_A,5,6,https://liesekowalske00758.wixsite.com/knoxville-insurance
"4752 Centerline Dr, Knoxville, TN 37917, USA",insurance_agents,36.0287065,-83.8812396,Karen Teske: Allstate Insurance,(865) 851-9522,ChIJW_1yMJ4-XIgRNoOxzDzWoEM,4.3,155,https://agents.allstate.com/karen-teske-knoxville-tn.html?utm_source=GMB&utm_medium=Website
"5336 Millertown Pike, Knoxville, TN 37924, USA",insurance_agents,36.0335121,-83.86900659999999,Mike Davis - State Farm Insurance Agent,(865) 637-8616,ChIJA3Dznj0UXIgR0PhvYazw9z8,4.9,109,http://www.mikedavisagency.com/?cmpid=prez_blm_0001
"4806 Washington Pike, Knoxville, TN 37917, USA",insurance_agents,36.0258886,-83.88244019999999,Robin Porter - State Farm Insurance Agent,(865) 546-0668,ChIJdcZQzS4UXIgREhGw7JUE_Uo,5,335,https://www.robinsellsinsurance.com/?cmpid=dr1q_blm_0001
"6404 Asheville Hwy, Knoxville, TN 37924, USA",insurance_agents,36.017011,-83.81982219999999,Farm Bureau Insurance,(865) 219-1906,ChIJuc3bBWIRXIgR4pT5baE1st0,4.7,82,https://www.fbitn.com/tn/knox-county/knoxville/knox-asheville-hwy-agency?utm_source=google-my-business&utm_medium=organic&utm_campaign=local-seo&utm_content=6404-asheville-highway
